"id_pago";"fecha_pago";"matricula_num";"id_alumno"
1847;"2023-10-21 12:33:27";1503821.0;8008
1848;"2024-02-05 17:31:47";2933607.0;14985
1849;"2025-02-05 11:59:45";2172719.0;14605
1850;"2025-04-27 22:43:50";1627261.0;410
1851;"2023-11-19 09:18:07";2852128.0;2352
1852;"2025-03-28 06:33:50";198314.0;8419
1853;"2025-01-21 20:13:00";2547450.0;7351
1854;"2023-09-20 14:20:48";1927799.0;3947
1855;"2025-09-13 00:09:09";1890830.0;4149
1856;"2025-08-06 11:49:46";857841.0;6241
1857;"2025-06-13 16:29:40";584417.0;11690
1858;"2025-03-30 10:09:42";2571800.0;14882
1859;"2024-04-17 07:51:05";2162375.0;14059
1860;"2024-10-26 02:56:08";932922.0;1301
1861;"2024-11-15 13:35:14";389383.0;15070
1862;"2025-06-08 02:11:31";1277145.0;1591
1863;"2024-09-05 19:44:10";192679.0;15211
1864;"2025-08-17 17:17:40";2521480.0;10099
1865;"2025-09-09 07:23:26";424719.0;14785
1866;"2023-12-02 09:52:47";779328.0;4835
1867;"2025-02-17 02:13:10";1172920.0;12342
1868;"2025-01-08 07:28:09";606071.0;14167
1869;"2025-01-09 23:09:43";542044.0;10552
1870;"2025-04-17 22:09:20";1741978.0;1917
1871;"2025-04-26 12:25:12";822811.0;8056
1872;"2025-02-13 09:23:26";142543.0;10529
1873;"2023-11-25 02:00:41";1265122.0;13536
1874;"2025-01-11 04:18:54";2273456.0;8100
1875;"2024-09-13 06:50:59";1464211.0;789
1876;"2024-05-05 12:09:25";254854.0;9999
1877;"2025-05-05 16:08:56";1209927.0;4436
1878;"2025-01-21 09:45:56";1752789.0;2208
1879;"2025-09-16 05:35:14";1641616.0;6089
1880;"2023-11-21 19:02:18";1869114.0;11831
1881;"2023-10-06 07:49:35";2119175.0;6557
1882;"2024-04-23 08:21:26";1588611.0;15570
1883;"2025-05-22 07:05:39";853787.0;13364
1884;"2024-07-27 09:04:28";2166628.0;10542
1885;"2025-09-05 22:51:23";2410731.0;4073
1886;"2025-07-11 06:47:45";1514047.0;7347
1887;"2025-06-24 00:31:10";2992315.0;2149
1888;"2024-05-11 12:42:59";1948900.0;10364
1889;"2024-04-27 01:06:20";1544910.0;8422
1890;"2023-11-11 05:47:27";2847651.0;5447
1891;"2025-01-25 11:50:52";2357957.0;4592
1892;"2025-03-15 00:34:41";921381.0;12982
1893;"2024-09-01 06:49:28";2321821.0;1394
1894;"2024-03-05 04:08:54";654608.0;6532
1895;"2025-09-08 15:22:15";2404609.0;13385
1896;"2025-04-30 17:35:39";2227207.0;15340
1897;"2025-02-24 18:39:52";2501320.0;4616
1898;"2023-10-27 05:38:11";2744410.0;559
1899;"2023-12-13 05:55:37";1799967.0;10197
1900;"2023-11-30 22:04:13";2175050.0;15905
1901;"2023-10-12 10:18:15";1160397.0;14848
1902;"2024-12-27 20:01:50";1312426.0;4731
1903;"2024-01-13 16:03:11";1970058.0;11278
1904;"2024-09-27 04:03:16";1225228.0;13379
1905;"2025-08-30 05:52:23";746133.0;6783
1906;"2023-12-24 02:25:10";1562528.0;4620
1907;"2024-05-30 09:13:25";2407817.0;1459
1908;"2025-01-05 20:39:22";1498142.0;12332
1909;"2025-03-21 14:03:39";671076.0;2704
1910;"2024-12-19 22:46:24";1184049.0;14515
1911;"2025-05-07 08:27:28";395704.0;7507
1912;"2024-12-22 11:17:35";2420822.0;6151
1913;"2024-06-06 01:30:28";434862.0;11020
1914;"2025-06-20 06:43:35";798425.0;4669
1915;"2025-03-26 01:30:50";1371247.0;1117
1916;"2024-12-17 22:59:19";1877813.0;2978
1917;"2025-03-06 14:35:33";2364675.0;5080
1918;"2024-12-02 12:27:43";2785786.0;14986
1919;"2025-09-08 01:24:34";2547707.0;7626
1920;"2023-12-31 15:09:38";2435196.0;7243
1921;"2024-01-21 13:48:49";2603688.0;13097
1922;"2025-03-19 12:14:07";2324312.0;10439
1923;"2024-05-31 09:28:11";2440143.0;8292
1924;"2024-08-01 04:42:09";2143360.0;11696
1925;"2025-05-04 01:10:30";1675628.0;9671
1926;"2023-10-20 15:47:29";2024043.0;3615
1927;"2024-10-27 11:26:15";2315617.0;12219
1928;"2025-07-30 03:00:42";1577795.0;4849
1929;"2024-03-01 21:15:20";876725.0;13369
1930;"2025-03-12 06:41:11";2444764.0;1683
1931;"2024-11-11 09:02:15";1149991.0;11266
1932;"2024-02-28 18:12:17";1405263.0;2722
1933;"2024-01-06 09:37:07";1782244.0;3138
1934;"2023-12-12 01:47:43";823697.0;10265
1935;"2024-06-14 20:10:24";181981.0;5673
1936;"2025-08-18 19:52:37";1733272.0;1165
1937;"2025-04-15 07:14:12";1881809.0;12105
1938;"2023-10-26 15:24:09";2669821.0;2959
1939;"2025-09-02 21:30:16";119012.0;11947
1940;"2024-03-30 13:40:08";481791.0;6332
1941;"2025-08-11 03:22:16";354813.0;8400
1942;"2024-11-14 18:33:40";952025.0;2434
1943;"2025-01-11 16:15:00";630463.0;8359
1944;"2024-05-17 11:56:55";2617284.0;11367
1945;"2024-12-06 04:18:36";1789563.0;148
1946;"2025-08-24 15:52:26";1385084.0;3206
1947;"2024-11-20 12:41:16";2090726.0;4508
1948;"2025-07-22 07:17:50";1494465.0;4723
1949;"2025-06-11 05:44:31";2063341.0;4126
1950;"2024-06-18 03:18:02";1757168.0;1399
1951;"2024-11-16 14:40:53";2771964.0;3664
1952;"2023-12-10 10:01:06";932580.0;6311
1953;"2025-03-04 12:56:32";2711638.0;4243
1954;"2024-02-16 04:09:46";237740.0;632
1955;"2024-02-20 17:08:17";2013524.0;12382
1956;"2024-01-18 23:53:03";777824.0;634
1957;"2024-12-12 19:06:20";2697472.0;324
1958;"2024-08-18 03:36:53";112932.0;7224
1959;"2023-11-23 18:23:41";853235.0;4386
1960;"2025-04-27 02:57:05";1814407.0;8553
1961;"2024-09-24 14:04:38";1676345.0;8907
1962;"2023-10-22 06:57:33";745532.0;15864
1963;"2024-08-20 10:31:11";285714.0;10808
1964;"2025-05-09 03:01:31";2490246.0;7327
1965;"2025-08-23 15:56:39";2399295.0;11350
1966;"2025-06-12 05:51:51";2932458.0;5776
1967;"2024-02-20 19:34:08";341119.0;1496
1968;"2024-07-14 10:38:07";2501945.0;595
1969;"2024-03-29 19:50:51";2301942.0;1041
1970;"2025-03-01 06:49:00";1167020.0;7006
1971;"2025-06-16 12:27:59";2222581.0;10824
1972;"2024-04-27 14:04:29";251100.0;9695
1973;"2024-09-10 13:32:58";2800733.0;9264
1974;"2025-05-13 20:11:29";1901568.0;8747
1975;"2025-05-11 04:13:01";2130524.0;4053
1976;"2024-03-23 10:58:46";1768037.0;3696
1977;"2025-03-08 11:15:45";1370869.0;9481
1978;"2024-05-11 03:13:38";1154359.0;7999
1979;"2025-04-26 03:26:14";2729870.0;14722
1980;"2024-03-22 11:22:19";539495.0;5859
1981;"2024-02-11 19:31:44";259062.0;7907
1982;"2024-02-08 01:39:42";1760030.0;7434
1983;"2023-10-08 10:16:40";1407630.0;12568
1984;"2024-03-26 15:02:28";1480572.0;14354
1985;"2024-09-19 01:02:55";1013116.0;2436
1986;"2024-11-30 21:50:17";373851.0;1677
1987;"2024-09-19 10:00:18";1723559.0;5823
1988;"2024-08-28 00:20:12";2580185.0;3188
1989;"2025-08-30 23:53:03";320289.0;6501
1990;"2023-10-23 00:04:40";2474067.0;6697
1991;"2024-02-01 15:24:37";1714732.0;5137
1992;"2024-01-26 17:05:40";586541.0;11794
1993;"2025-06-01 00:49:41";894583.0;4619
1994;"2025-08-01 21:31:11";2967560.0;9634
1995;"2024-02-24 13:32:13";1454882.0;5254
1996;"2025-02-20 22:50:17";2540143.0;7773
1997;"2025-08-22 10:32:57";1068601.0;12895
1998;"2024-07-25 20:40:43";2866802.0;4386
1999;"2024-06-12 10:50:53";2410710.0;3445
2000;"2024-02-22 16:15:31";1384954.0;1762
2001;"2024-03-24 02:41:09";2592593.0;15446
2002;"2024-01-23 04:54:21";1574824.0;6153
2003;"2025-07-20 02:10:09";2014509.0;3005
2004;"2025-02-19 01:11:20";568565.0;15663
2005;"2024-12-23 06:50:30";250740.0;5803
2006;"2024-04-09 17:40:57";2123782.0;13343
2007;"2024-11-05 18:08:44";2522522.0;10798
2008;"2024-09-12 14:37:17";735868.0;13817
2009;"2024-12-26 07:06:58";1942737.0;9390
2010;"2024-03-26 09:19:02";1655362.0;7189
2011;"2023-11-06 16:38:23";574095.0;15586
2012;"2023-11-05 13:51:09";1920562.0;1420
2013;"2024-10-03 01:16:45";2076362.0;14627
2014;"2023-11-19 13:05:56";1533317.0;2524
2015;"2024-08-23 08:36:22";538944.0;4006
2016;"2025-06-28 23:53:52";2156176.0;11641
2017;"2023-10-06 15:41:52";128174.0;4170
2018;"2023-10-13 02:49:09";1014407.0;744
2019;"2024-09-08 22:19:12";2808348.0;11635
2020;"2023-11-27 05:32:53";2383821.0;8648
2021;"2025-04-24 13:50:19";1898449.0;2580
2022;"2024-06-01 09:04:22";1151095.0;8461
2023;"2024-08-14 00:12:01";1217969.0;10903
2024;"2024-11-12 05:14:03";2045111.0;13663
2025;"2025-07-24 09:42:10";583701.0;5323
2026;"2025-07-07 23:50:02";1924484.0;4064
2027;"2025-07-14 14:32:59";2646208.0;3383
2028;"2024-11-13 01:00:17";1439245.0;4142
2029;"2025-04-17 06:21:55";1312408.0;9702
2030;"2025-03-29 08:45:11";2742211.0;1949
2031;"2024-11-20 16:38:47";1222184.0;13312
2032;"2024-08-26 05:59:44";813837.0;8302
2033;"2024-03-07 18:49:01";1201746.0;8348
2034;"2025-09-14 02:28:06";2102705.0;8184
2035;"2025-01-07 12:32:16";1743214.0;5503
2036;"2023-12-27 19:46:58";2567044.0;9129
2037;"2025-07-01 22:07:37";1484377.0;12217
2038;"2024-05-27 11:54:36";1395438.0;814
2039;"2025-01-07 20:10:50";1068530.0;15828
2040;"2024-05-09 00:30:10";1972053.0;6370
2041;"2025-08-28 12:43:02";474616.0;4782
2042;"2025-07-09 04:13:41";1429669.0;703
2043;"2025-07-05 21:44:22";2355945.0;9924
2044;"2024-08-13 14:42:09";384608.0;6142
2045;"2025-04-19 15:34:00";1728372.0;10968
2046;"2024-01-20 14:10:49";775690.0;400
2047;"2025-05-18 06:10:37";1298521.0;11759
2048;"2024-07-13 19:10:21";2600934.0;13789
2049;"2025-09-11 05:02:44";1107562.0;12428
2050;"2023-11-20 22:12:10";1404762.0;2528
2051;"2025-04-26 06:39:11";2174153.0;9940
2052;"2024-07-10 07:29:15";1049181.0;1049
2053;"2025-05-01 10:08:49";1046990.0;4489
2054;"2025-06-17 22:00:24";188828.0;15024
2055;"2025-03-13 15:59:13";1631269.0;2519
2056;"2024-05-18 17:43:09";109054.0;13514
2057;"2024-11-10 02:19:16";768977.0;6604
2058;"2025-08-07 18:56:22";372675.0;14123
2059;"2025-07-12 17:03:56";840685.0;8644
2060;"2024-02-17 22:34:37";646082.0;7849
2061;"2024-08-01 08:18:02";1768942.0;4127
2062;"2024-02-10 06:37:01";1493692.0;3052
2063;"2024-10-05 16:23:40";2206344.0;6711
2064;"2024-06-10 14:16:32";2473393.0;776
2065;"2024-04-06 07:00:38";2518090.0;7125
2066;"2025-08-15 10:20:54";2114995.0;14254
2067;"2024-09-16 14:00:37";561516.0;11083
2068;"2024-10-01 22:11:05";610702.0;6149
2069;"2024-07-13 08:39:22";468224.0;11353
2070;"2024-12-29 07:36:00";147371.0;7693
2071;"2023-11-25 22:01:09";912187.0;12160
2072;"2024-10-11 13:16:55";963494.0;6797
2073;"2023-09-26 13:32:00";2411985.0;7653
2074;"2023-10-18 00:58:12";2650024.0;6309
2075;"2024-03-10 13:53:07";792316.0;14132
2076;"2025-08-11 19:53:32";947711.0;10021
2077;"2023-10-13 06:52:00";719385.0;5817
2078;"2025-03-31 18:32:22";1518557.0;15462
2079;"2024-02-24 21:40:39";550237.0;2585
2080;"2024-08-31 10:32:04";1479926.0;12504
2081;"2025-09-09 01:46:14";2593586.0;8041
2082;"2025-04-05 04:31:24";2939618.0;14597
2083;"2024-07-09 13:54:50";2127852.0;1323
2084;"2024-07-05 09:28:57";1143108.0;5095
2085;"2023-12-31 21:54:05";1300707.0;5682
2086;"2024-12-02 22:32:24";2318271.0;8170
2087;"2024-12-20 12:08:55";2124767.0;3817
2088;"2024-12-12 00:42:34";2043188.0;8119
2089;"2023-09-21 12:05:34";1470571.0;11069
2090;"2025-05-07 03:32:46";1503652.0;14657
2091;"2024-04-16 01:48:35";2276881.0;9477
2092;"2024-05-16 12:18:03";1506270.0;11213
2093;"2025-02-10 19:14:30";439536.0;12795
2094;"2024-02-08 20:03:14";1542682.0;14627
2095;"2025-06-15 15:22:38";1290479.0;9038
2096;"2024-02-07 03:09:14";1451881.0;10496
2097;"2025-07-12 11:13:04";1848320.0;11913
2098;"2024-08-06 11:07:42";2160012.0;12984
2099;"2025-06-24 08:31:02";1375943.0;2377
2100;"2025-01-06 18:52:17";1572967.0;4033
2101;"2025-03-24 20:26:55";921918.0;10809
2102;"2024-04-15 07:01:28";860853.0;13532
2103;"2024-07-06 21:55:08";948148.0;112
2104;"2024-05-05 03:01:38";123288.0;12191
2105;"2025-07-16 18:05:20";819835.0;3341
2106;"2024-06-13 10:02:21";1966608.0;14123
2107;"2025-08-26 23:31:31";2834008.0;8640
2108;"2024-09-03 16:47:32";1156397.0;6926
2109;"2025-06-01 12:15:51";2562942.0;6274
2110;"2025-08-13 11:53:31";887741.0;3756
2111;"2024-02-25 13:58:34";2740338.0;7145
2112;"2024-04-16 03:14:50";953576.0;7360
2113;"2024-01-20 18:03:05";2253133.0;5909
2114;"2024-07-29 22:09:23";2193565.0;5030
2115;"2025-08-19 15:55:22";1605334.0;8293
2116;"2024-05-16 20:50:43";1066660.0;13646
2117;"2025-03-24 01:16:53";1349030.0;10570
2118;"2025-06-18 13:16:26";2184424.0;14719
2119;"2025-09-05 10:07:01";1943386.0;7296
2120;"2024-12-02 02:04:32";2544192.0;8533
2121;"2025-06-30 05:24:48";2706988.0;13637
2122;"2024-07-18 19:36:47";2043345.0;10538
2123;"2025-08-25 09:49:45";772140.0;4040
2124;"2023-12-02 21:57:07";1199568.0;6917
2125;"2023-11-07 11:33:46";1840756.0;11021
2126;"2025-02-15 06:28:11";1541972.0;15454
2127;"2024-08-02 18:52:34";1370938.0;10050
2128;"2024-12-21 04:07:37";786327.0;5348
2129;"2024-05-21 22:21:24";2581729.0;10742
2130;"2025-09-01 09:41:46";1896154.0;10227
2131;"2024-06-27 01:03:35";1662443.0;14487
2132;"2025-04-23 20:02:39";539428.0;4868
2133;"2025-08-25 00:13:58";292006.0;6199
2134;"2024-03-07 04:27:45";2380684.0;10973
2135;"2025-05-14 22:32:53";1811741.0;14571
2136;"2025-01-30 01:05:53";1865807.0;8231
2137;"2024-03-21 11:56:12";1712396.0;10640
2138;"2025-08-06 01:14:22";899005.0;15488
2139;"2024-11-26 09:39:34";1569706.0;3096
2140;"2025-05-12 01:35:39";2685225.0;7642
2141;"2024-07-18 12:44:32";2040777.0;11586
2142;"2024-07-01 13:53:34";2554669.0;3962
2143;"2025-08-11 17:06:51";1882822.0;3558
2144;"2024-02-07 22:44:18";1918917.0;13159
2145;"2025-04-28 20:40:46";1740155.0;6748
2146;"2024-04-22 17:06:17";1739794.0;11884
2147;"2024-11-03 16:35:13";275693.0;4493
2148;"2025-07-17 20:12:54";1294560.0;14376
2149;"2024-12-24 13:31:13";1731651.0;9745
2150;"2025-03-09 05:06:11";1037533.0;1253
2151;"2023-12-24 10:49:07";541864.0;1551
2152;"2025-01-05 07:37:43";1698519.0;15970
2153;"2025-02-17 20:42:39";2415215.0;13810
2154;"2025-06-11 09:00:48";1602684.0;82
2155;"2024-06-24 03:47:25";2665665.0;7047
2156;"2023-11-15 20:04:04";2383883.0;94
2157;"2025-05-22 22:41:02";132504.0;8787
2158;"2024-01-24 05:36:33";438358.0;7288
2159;"2025-01-24 12:50:10";1052146.0;8003
2160;"2024-03-12 03:42:55";2466956.0;8091
2161;"2024-01-08 04:15:46";1799460.0;2775
2162;"2025-03-01 06:53:12";2574463.0;1295
2163;"2024-04-08 16:11:01";724754.0;2736
2164;"2024-11-05 23:09:49";814648.0;9199
2165;"2025-07-31 07:30:29";2090879.0;7186
2166;"2025-02-02 11:32:31";987175.0;9748
2167;"2024-04-22 20:57:20";1412759.0;178
2168;"2024-02-15 07:49:53";1635362.0;5345
2169;"2023-11-01 21:08:47";2483977.0;14216
2170;"2024-06-21 20:26:43";1638170.0;15447
2171;"2024-08-25 03:11:40";250189.0;8304
2172;"2025-06-22 23:27:22";1191430.0;10548
2173;"2024-04-17 23:09:37";2350696.0;11912
2174;"2024-09-08 00:21:41";505591.0;13931
2175;"2023-12-15 15:50:58";1134750.0;14950
2176;"2024-03-13 02:10:09";2866246.0;14135
2177;"2025-07-01 21:55:13";2429177.0;978
2178;"2023-10-10 03:30:25";1546093.0;5748
2179;"2024-12-10 02:02:46";219254.0;3205
2180;"2024-01-21 01:28:03";1260274.0;8481
2181;"2023-12-28 15:31:07";1844672.0;2724
2182;"2025-02-07 19:48:40";1434410.0;862
2183;"2024-09-06 14:25:48";1090259.0;9893
2184;"2025-08-21 02:21:45";184650.0;2951
2185;"2025-01-21 20:48:40";1074523.0;2631
2186;"2025-09-17 19:01:10";1809853.0;2103
2187;"2025-05-01 20:54:44";2116808.0;10534
2188;"2025-02-21 21:11:41";2280217.0;2156
2189;"2024-07-31 16:44:21";1186530.0;7625
2190;"2024-12-21 00:05:01";2916269.0;13341
2191;"2025-02-16 02:21:47";1554961.0;4809
2192;"2023-11-29 10:16:04";1152587.0;12671
2193;"2025-09-15 22:19:05";1753271.0;2245
2194;"2025-06-30 10:41:27";2669496.0;154
2195;"2025-03-14 19:57:44";764745.0;9559
2196;"2024-09-03 04:14:27";307062.0;7141
2197;"2025-04-09 03:25:44";1603178.0;6523
2198;"2024-12-31 18:36:53";1719946.0;5930
2199;"2024-12-21 06:37:43";1244683.0;8889
2200;"2024-06-12 08:51:52";2599370.0;6096
2201;"2024-08-30 17:10:09";1053968.0;4936
2202;"2025-04-07 14:04:05";2969722.0;8676
2203;"2024-08-25 10:41:11";1543478.0;20
2204;"2023-11-28 18:45:53";2674331.0;7502
2205;"2024-01-09 02:41:32";2621301.0;8676
2206;"2024-12-11 17:29:58";820730.0;5813
2207;"2024-08-04 07:54:21";1022346.0;3144
2208;"2024-04-12 16:46:30";471525.0;1170
2209;"2024-10-16 07:21:57";2148044.0;1774
2210;"2024-05-16 22:31:18";2256194.0;2760
2211;"2025-07-27 08:21:14";1849786.0;6978
2212;"2024-01-02 09:34:21";1758915.0;8207
2213;"2025-07-07 06:07:07";1545297.0;8954
2214;"2025-04-19 03:33:14";2743443.0;7104
2215;"2024-05-12 01:35:17";219287.0;2813
2216;"2024-03-15 22:54:27";1916054.0;10386
2217;"2024-03-11 00:52:44";2725853.0;10742
2218;"2024-10-25 16:07:08";560083.0;8486
2219;"2023-11-02 15:27:28";1460430.0;3407
2220;"2024-09-10 17:10:51";2736108.0;15596
2221;"2024-11-18 22:33:40";481371.0;13547
2222;"2024-12-21 08:33:10";1141019.0;11768
2223;"2025-02-28 17:14:05";377955.0;10794
2224;"2024-05-16 15:16:02";1672630.0;11492
2225;"2025-04-19 23:14:36";2503227.0;10473
2226;"2023-11-27 18:50:35";588110.0;8833
2227;"2024-08-02 18:40:23";2392684.0;15258
2228;"2023-09-21 18:35:41";2627138.0;10567
2229;"2024-09-30 08:13:30";2899618.0;13901
2230;"2023-12-17 18:40:37";2411952.0;6681
2231;"2024-11-04 03:08:16";2316284.0;157
2232;"2024-01-07 18:02:34";1617131.0;13821
2233;"2025-03-30 21:09:57";1362271.0;15624
2234;"2023-09-27 12:16:28";1828321.0;4215
2235;"2023-10-10 05:47:03";2149591.0;9576
2236;"2024-02-24 22:41:07";1190518.0;5609
2237;"2025-02-02 21:15:00";1450583.0;2128
2238;"2024-07-24 13:47:29";1569411.0;1612
2239;"2025-06-12 20:04:50";1895824.0;2418
2240;"2025-08-24 02:17:07";344771.0;402
2241;"2024-08-28 10:43:49";1787111.0;9302
2242;"2024-02-07 14:59:45";1675533.0;11594
2243;"2025-01-29 02:23:45";2012539.0;968
2244;"2024-06-20 20:34:16";835349.0;11991
2245;"2025-07-08 22:15:16";1927621.0;5086
2246;"2024-03-20 15:27:40";2216726.0;59
2247;"2025-09-17 03:19:51";1642853.0;7975
2248;"2025-05-25 19:54:58";770727.0;7648
2249;"2025-06-05 02:11:09";1775332.0;14380
2250;"2025-04-03 20:52:19";500278.0;10651
2251;"2024-05-15 04:11:07";432262.0;2147
2252;"2025-09-01 18:48:22";2077591.0;372
2253;"2025-05-05 21:14:01";2163264.0;9516
2254;"2024-01-29 21:10:05";2032376.0;2726
2255;"2024-10-23 10:10:55";1969082.0;3297
2256;"2024-08-22 18:04:24";1654043.0;3281
2257;"2025-08-02 22:25:35";2296610.0;12771
2258;"2024-05-30 23:05:43";2839863.0;95
2259;"2024-05-26 19:58:41";2846673.0;1317
2260;"2025-01-28 22:39:40";2726043.0;10529
2261;"2024-06-07 07:17:51";860026.0;7964
2262;"2024-06-19 22:52:36";669561.0;1825
2263;"2025-05-20 23:05:49";1884105.0;8897
2264;"2023-12-29 07:33:24";1874020.0;35
2265;"2024-09-21 22:35:56";1896345.0;15160
2266;"2024-05-13 13:14:36";2890202.0;13031
2267;"2024-03-20 02:03:28";963065.0;10847
2268;"2023-12-06 04:54:18";2540179.0;136
2269;"2025-09-06 23:10:37";975942.0;1479
2270;"2024-03-22 05:34:18";2661728.0;11698
2271;"2025-03-21 03:35:24";1847402.0;4354
2272;"2023-11-14 05:50:53";2343356.0;10516
2273;"2024-04-23 10:40:57";1543356.0;14472
2274;"2025-07-26 15:50:53";1548158.0;2087
2275;"2024-08-01 13:55:18";2839843.0;15004
2276;"2025-03-23 20:32:11";340454.0;13353
2277;"2025-06-09 13:16:06";545365.0;12006
2278;"2024-07-08 02:50:27";2408995.0;8456
2279;"2024-04-14 11:18:44";1287469.0;13816
2280;"2023-12-06 22:54:48";510977.0;3718
2281;"2025-09-11 02:26:29";2450212.0;2612
2282;"2023-10-29 22:04:44";1657013.0;396
2283;"2025-03-27 00:38:43";474200.0;14026
2284;"2024-04-26 03:35:38";1930189.0;4918
2285;"2024-06-15 13:23:10";1647542.0;8142
2286;"2025-01-03 10:34:00";2498272.0;2432
2287;"2025-07-08 05:09:07";609652.0;11042
2288;"2024-07-23 23:55:00";2079354.0;2357
2289;"2023-11-22 00:56:46";407400.0;13551
2290;"2024-12-01 10:39:21";612134.0;5103
2291;"2025-02-20 06:37:34";1461613.0;7321
2292;"2024-03-05 13:56:23";1198022.0;15986
2293;"2024-09-11 05:28:14";2726315.0;9266
2294;"2025-05-30 15:53:18";1632388.0;3615
2295;"2024-10-10 10:45:30";2613816.0;2397
2296;"2024-06-07 03:13:26";1683547.0;12134
2297;"2024-03-03 11:52:14";1518628.0;15935
2298;"2024-10-20 13:33:28";2900485.0;5196
2299;"2024-11-28 15:35:00";856961.0;15362
2300;"2024-09-12 09:16:27";2509488.0;13259
2301;"2025-06-22 17:56:36";1252046.0;9381
2302;"2024-07-30 09:08:44";836800.0;10732
2303;"2023-11-24 22:52:15";1751249.0;12829
2304;"2024-06-17 07:19:45";753559.0;486
2305;"2023-11-09 08:41:46";1763074.0;673
2306;"2025-09-17 12:38:33";336470.0;8490
2307;"2024-07-01 03:42:57";1818800.0;8509
2308;"2024-06-17 18:22:59";2750457.0;13897
2309;"2024-03-01 18:29:34";751263.0;2998
2310;"2025-08-08 13:26:56";1379336.0;8776
2311;"2025-04-03 01:25:32";1116800.0;3484
2312;"2024-01-31 16:43:44";1816932.0;2294
2313;"2023-12-19 14:21:24";2832436.0;10670
2314;"2024-12-23 02:48:38";1612934.0;2192
2315;"2025-03-01 00:54:16";2884641.0;14376
2316;"2025-09-12 10:57:13";232138.0;3913
2317;"2024-09-14 16:19:10";2656007.0;11984
2318;"2025-02-26 16:16:05";2261653.0;15011
2319;"2024-08-02 15:52:18";2168172.0;6881
2320;"2023-12-24 15:56:38";368081.0;15340
2321;"2023-10-11 03:10:30";1402107.0;8465
2322;"2024-06-22 16:20:02";414727.0;2673
2323;"2024-09-29 00:31:58";2338777.0;12725
2324;"2025-08-22 09:07:38";1150046.0;11338
2325;"2024-12-04 07:41:10";2137055.0;10022
2326;"2023-10-14 13:33:52";2754403.0;2265
2327;"2024-06-11 05:44:24";2662089.0;10473
2328;"2024-06-06 08:20:08";726701.0;8328
2329;"2024-03-02 18:53:54";1359732.0;8005
2330;"2024-05-09 19:34:45";2090667.0;4256
2331;"2025-08-06 21:47:57";1586285.0;622
2332;"2024-11-23 15:41:44";377040.0;1267
2333;"2023-12-17 14:15:25";586832.0;11398
2334;"2023-11-14 04:35:17";2722044.0;5983
2335;"2024-05-12 11:32:11";2973238.0;8303
2336;"2023-10-29 00:03:54";402902.0;6785
2337;"2023-12-30 18:41:24";2815399.0;2963
2338;"2024-03-19 03:48:47";2043643.0;12294
2339;"2024-04-19 06:39:00";964527.0;8819
2340;"2024-04-04 20:16:10";415089.0;11852
2341;"2025-04-16 16:53:51";2209128.0;1877
2342;"2024-12-10 12:21:55";823850.0;11546
2343;"2025-02-20 07:04:22";2000696.0;8589
2344;"2024-02-09 07:08:18";1006149.0;1323
2345;"2023-11-11 12:25:12";2847718.0;15571
2346;"2024-04-13 22:12:51";2641560.0;2787
2347;"2024-01-21 06:46:37";2562569.0;6777
2348;"2024-04-07 07:53:12";2634956.0;5291
2349;"2023-11-20 20:30:29";1660740.0;10550
2350;"2024-05-10 20:54:16";2923371.0;3677
2351;"2024-01-31 20:14:05";2761618.0;7837
2352;"2025-07-15 15:45:42";2629239.0;6830
2353;"2024-10-23 19:25:16";1697954.0;4462
2354;"2024-06-30 02:21:32";2478367.0;14810
2355;"2023-11-25 13:20:20";1482218.0;5326
2356;"2024-04-26 19:27:04";2674962.0;10843
2357;"2024-05-23 09:56:44";475891.0;2982
2358;"2025-03-05 01:31:24";327542.0;2286
2359;"2025-02-19 21:08:08";1226474.0;5261
2360;"2025-08-14 15:23:08";2075385.0;14005
2361;"2023-11-28 08:12:41";1070414.0;10732
2362;"2025-07-29 00:16:10";1518503.0;13580
2363;"2024-08-05 06:10:07";2520096.0;5803
2364;"2024-06-25 05:32:30";2712090.0;607
2365;"2023-11-03 23:32:01";1716894.0;11708
2366;"2025-07-06 04:26:59";193732.0;588
2367;"2025-07-30 15:16:57";194797.0;2316
2368;"2023-12-16 11:39:38";1311484.0;4839
2369;"2024-07-22 10:45:57";1800057.0;12792
2370;"2025-07-25 00:20:08";1538237.0;8832
2371;"2025-08-21 21:29:46";325013.0;8637
2372;"2025-08-23 18:41:24";574750.0;9577
2373;"2025-05-05 15:21:49";2917782.0;13061
2374;"2024-09-24 10:30:04";372886.0;12190
2375;"2024-10-27 14:25:10";2732947.0;8582
2376;"2023-10-08 12:36:36";2077761.0;498
2377;"2023-12-18 17:19:00";313188.0;15926
2378;"2025-01-05 08:34:19";603730.0;13792
2379;"2025-08-22 09:55:41";558586.0;6162
2380;"2024-01-12 19:46:33";275348.0;9224
2381;"2025-01-19 22:01:37";2087479.0;962
2382;"2025-07-15 08:38:36";2648340.0;8681
2383;"2023-11-25 17:03:33";2753429.0;2504
2384;"2023-09-29 11:49:22";530791.0;469
2385;"2024-04-13 18:22:13";2389181.0;6372
2386;"2024-12-04 02:25:14";796584.0;541
2387;"2024-02-06 21:32:53";261319.0;12731
2388;"2025-04-23 23:59:48";429981.0;3325
2389;"2024-04-23 18:08:52";2254775.0;639
2390;"2023-12-27 16:02:59";2006788.0;3447
